Path,Source file size,Source file size human,Width,Height,Texture type,Format/source,Alpha usage,Mipmap setting,Read/Write setting,Compression setting,Web platform override,Max texture size,Estimated runtime memory,Estimated runtime memory human,Referencing assets,Usage classification,Flags,Recommended action,Risk level
Assets/DevDen Arch Viz Scotland/Textures/Living Room/Laptop/laptop_DefaultMaterial_MetallicSmoothness.png,86784,84.8 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Living Room/laptop.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/Animated Tropical Vegetation/DemoSceneContent/controls.png,84294,82.3 KB,1250,1250,8,PNG,Yes,0,0,1,WebGL,2048,6250000,6.0 MB,Assets/Animated Tropical Vegetation/DemoScene.unity,Unknown,,Review if referenced,Visual QA required
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/carpet_AO.png,84060,82.1 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/carpet.mat,Unknown,,Review if referenced,Visual QA required
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/carpet_1_AO.png,84060,82.1 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/Animated Tropical Vegetation/Textures/billboards/big_palm_tree_billboard_normal.png,83008,81.1 KB,1024,1024,1,PNG,Unknown,1,0,1,None found,2048,4194304,4.0 MB,Assets/Animated Tropical Vegetation/Materials/Billboards/big_palm_tree_billboard.mat,Normal map,,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Balcony/balcony_mat/balcony_mat_balcony_mat1_AO.png,82283,80.4 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/balcony/balcony_mat1.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Common/AirConditioner/airconditioner_emision.png,81777,79.9 KB,2048,2048,0,PNG,Yes,1,1,1,None found,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Common/Air Conditioner.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Air Conditioner.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/Idyllic Italian Coast Town/Textures/M_leaf_pinetree.png,80415,78.5 KB,1024,1024,0,PNG,Yes,1,0,1,None found,2048,4194304,4.0 MB,Assets/Idyllic Italian Coast Town/Materials/M_leaves 1.mat,Unknown,,Review if referenced,Visual QA required
Assets/Furniture Mega Pack/Textures/Tables/Table46/Table46_mat_Table46_MetallicSmoothness.png,80042,78.2 KB,2048,2048,0,PNG,Yes,1,0,1,None found,2048,16777216,16.0 MB,Assets/Furniture Mega Pack/Materials/Table/mat_Table46.mat,Unknown,,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Bed Room/foto_frame_1/Painting_Photo_B_Paintings_House_MetallicSmoothness.png,79577,77.7 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Bed Room/Paintings_House_4.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_mat1_AO.png,78182,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/balcony_mat1.mat,Unknown,,Review if referenced,Visual QA required
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_mat1_2_AO.png,78182,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_mat1_1_AO.png,78182,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/side_piece/side_piece_white_wood_AlbedoTransparency.png,78124,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/white_wood.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/white_wood.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/side_piece/side_piece_metal_AlbedoTransparency.png,78122,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/metal.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/fridge_2/frifge_gold_tap_handle_AlbedoTransparency.png,78122,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/gold_tap_handle_1.mat; Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/gold_tap_handle_2.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/gold_tap_handle_1.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/gold_tap_handle_2.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_gold_tap_handle_AlbedoTransparency.png,78122,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/gold_tap_handle 1.mat; Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/gold_tap_handle.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/gold_tap_handle 1.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/gold_tap_handle.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Balcony/balcony/balcony_balcony_metal_MetallicSmoothness.png,78121,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/balcony/balcony_metal.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_glass_MetallicSmoothness.png,78121,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/glass.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_glass_wall_glass4_AlbedoTransparency.png,78121,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Bed Room/glass_wall_glass4.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/glass_wall_glass4.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/side_piece/side_piece_metal_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/metal.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/side_piece/side_piece_white_wood_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/white_wood.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/side_piece/side_piece_marble_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/marble.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Kitchen_cupboard_2/kitchen_green_wood_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/green_wood_2.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/fridge_2/frifge_gold_tap_handle_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/gold_tap_handle_1.mat; Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/gold_tap_handle_2.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_steel_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/steel.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_gold_tap_handle_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/gold_tap_handle 1.mat; Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/gold_tap_handle.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_granite_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/granite.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_switch1_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Common/switch1.mat; Assets/DevDen Arch Viz Scotland/Materials/Common/switch2.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Bathroom/towel_2/2_toilet_wood_1_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Bathroom/toilet_wood_1.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Bathroom/towel_2/2_towl_2_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Bathroom/towl_2.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Bathroom/Toilet_wood/3_toilet_wood1_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Bathroom/toilet_wood1.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Bathroom/Washbasin/washbasin_M_washbasin_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Bathroom/M_washbasin2.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Bathroom/Washbasin/washbasin_M_washbasin_AlbedoTransparency.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,None found,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Bathroom/M_washbasin2.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/M_washbasin2.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Study Room/lamp/lamp_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Common/lamp.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Study Room/lamp/Lamp_emission_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Common/Lamp_emission.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_bedroom_floor3_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,,Unknown,ReadWrite enabled,Review if referenced,Unknown/runtime or unused candidate
Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_bedroom_wall4_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Bed Room/bedroom_wall4.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_studyroom_floor3_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Study Room/studyroom_floor3.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_bathroom_wall3_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Bathroom/bathroom_wall3.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_studyroom_wall3_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Study Room/studyroom_wall3.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_livingroom_floor4_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,,Unknown,ReadWrite enabled,Review if referenced,Unknown/runtime or unused candidate
Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_inner_roof3_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Environment/inner_roof3.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_livingroom_wall3_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Environment/livingroom_wall3.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Dining Room/dinning_chair/dinning_chair_diining_chair_wood_MetallicSmoothness.png,78120,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Dining Room/diining_chair_wood.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_metal_1_Metallic.png,78119,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_metal_2_Metallic.png,78119,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_metal_Metallic.png,78119,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/balcony_metal.mat,Unknown,,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Balcony/balcony/balcony_balcony_metal_AlbedoTransparency.png,78119,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/balcony/balcony_metal.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/balcony_metal.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Kitchen_cupboard_2/kitchen_green_wood_AlbedoTransparencyTest.png,78119,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/green_wood_2.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/green_wood_2.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_steel_AlbedoTransparency.png,78119,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/steel.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/steel.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_switch1_AlbedoTransparency.png,78119,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Common/switch1.mat; Assets/DevDen Arch Viz Scotland/Materials/Common/switch2.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/switch1.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/switch2.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_glass_AlbedoTransparency.png,78119,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Kitchen Room/glass.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/glass.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/glass_1.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_plastic_AlbedoTransparency.png,78119,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,,Unknown,ReadWrite enabled,Review if referenced,Unknown/runtime or unused candidate
Assets/DevDen Arch Viz Scotland/Textures/Study Room/lamp/lamp_AlbedoTransparency.png,78119,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Common/lamp.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/lamp.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Study Room/lamp/Lamp_emission_Emission.png,78119,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,None found,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Common/Lamp_emission.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Lamp_emission.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_hall_way_AlbedoTransparency.png,78119,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,,Unknown,ReadWrite enabled,Review if referenced,Unknown/runtime or unused candidate
Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_bedroom_wall4_AlbedoTransparency.png,78119,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Bed Room/bedroom_wall4.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bedroom_wall4.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_livingroom_wall3_AlbedoTransparency.png,78119,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Environment/livingroom_wall3.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/livingroom_wall3.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_inner_roof3_AlbedoTransparency.png,78119,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Environment/inner_roof3.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/inner_roof3.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_bathroom_wall3_AlbedoTransparency.png,78119,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Bathroom/bathroom_wall3.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bathroom_wall3.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_glass_wall_glass4_MetallicSmoothness.png,78119,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Bed Room/glass_wall_glass4.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_studyroom_wall3_AlbedoTransparency.png,78119,76.3 KB,2048,2048,0,PNG,Yes,1,1,1,WebGL,2048,16777216,16.0 MB,Assets/DevDen Arch Viz Scotland/Materials/Study Room/studyroom_wall3.mat; Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/studyroom_wall3.mat,Unknown,ReadWrite enabled,Review if referenced,Visual QA required
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/pattern_wall_1_AO.png,78118,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Furniture_Atlas_1_1_AO.png,78118,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bedroom_wall4_1_AO.png,78118,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/dinning_table_1_AO.png,78118,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Lamp_emission_1_Metallic.png,78118,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bed_1_AO.png,78118,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Lamp_emission_Metallic.png,78118,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Lamp_emission.mat,Unknown,,Review if referenced,Visual QA required
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bathroom_wall3_1_AO.png,78118,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/chimini_3_Metallic.png,78118,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Lamp_emission_1_AO.png,78118,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/bed_AO.png,78118,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/bed.mat,Unknown,,Review if referenced,Visual QA required
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/washingmachineclosed_1_AO.png,78118,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/toilet_wood1_1_AO.png,78118,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/Notepad_1_AO.png,78118,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,,Unknown,,Review if referenced,Unknown/runtime or unused candidate
Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/Maps/balcony_wood_AO.png,78118,76.3 KB,2048,2048,0,PNG,Yes,1,0,1,WebGL,2048,16777216,16.0 MB,Assets/HyTeKGames/SRPMaterialConverter/ConvertedMaterials/balcony_wood.mat,Unknown,,Review if referenced,Visual QA required
