path,width,height,format,isReadable,mipmapCount,runtimeMemoryBytes,fileBytes,maxTextureSize,textureCompression,crunched,alphaSource,sRGBTexture,wrapMode,filterMode
"Assets/Furniture Mega Pack/Textures/Chairs/Chair31/Chair31_mat_Chair31_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185840,3938152,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair32/Chair32_mat_Chair32_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593447,1823013,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair32/Chair32_mat_Chair32_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185879,1373532,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair32/Chair32_mat_Chair32_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185840,4482663,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair33/Chair33_mat_Chair33_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593447,621109,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair33/Chair33_mat_Chair33_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185879,1423946,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair33/Chair33_mat_Chair33_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185840,3464939,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair34/Chair34_mat_Chair34_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593447,741114,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair34/Chair34_mat_Chair34_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185879,2007113,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair34/Chair34_mat_Chair34_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185840,3714823,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair35/Chair35_mat_Chair35_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593447,1235318,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair35/Chair35_mat_Chair35_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185879,2007097,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair35/Chair35_mat_Chair35_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185840,3714823,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair36/Chair36_mat_Chair36_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593447,3094783,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair36/Chair36_mat_Chair36_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185879,2528779,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair36/Chair36_mat_Chair36_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185840,4865919,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair37/Chair37_mat_Chair37_AlbedoTransparency.png",1024,1024,"RGBA_DXT1_SRGB",False,11,1399143,3665272,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair37/Chair37_mat_Chair37_MetallicSmoothness.png",1024,1024,"RGBA_DXT5_SRGB",False,11,2797271,1934302,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair37/Chair37_mat_Chair37_Normal.png",1024,1024,"RGBA_DXT5_UNorm",False,11,2797232,4305754,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair38/Chair38_mat_Chair38_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593447,2359005,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair38/Chair38_mat_Chair38_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185879,2371590,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair38/Chair38_mat_Chair38_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185840,2701792,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair39/Chair39_mat_Chair39_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593447,4756822,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair39/Chair39_mat_Chair39_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185879,2052022,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair39/Chair39_mat_Chair39_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185840,6289346,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair40/Chair40_mat_Chair40_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593447,4446124,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair40/Chair40_mat_Chair40_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185879,983042,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair40/Chair40_mat_Chair40_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185840,4492836,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair41/Chair41_mat_Chair41_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593447,6253384,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair41/Chair41_mat_Chair41_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185879,1322746,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair41/Chair41_mat_Chair41_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185840,3022667,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair42/Chair42_mat_Chair42_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593447,5337693,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair42/Chair42_mat_Chair42_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185879,1285830,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair42/Chair42_mat_Chair42_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185840,9106967,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair43/Chair43_mat_Chair43_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593447,632893,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair43/Chair43_mat_Chair43_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185879,1346253,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair43/Chair43_mat_Chair43_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185840,5127469,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair44/Chair44_mat_Chair44_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593447,4168132,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair44/Chair44_mat_Chair44_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185879,35371,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair44/Chair44_mat_Chair44_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185840,5415290,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair45/Chair45_mat_Chair45_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593447,3441808,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair45/Chair45_mat_Chair45_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185879,1490366,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair45/Chair45_mat_Chair45_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185840,8223727,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair46/Chair46_mat_Chair46_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593447,3916588,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair46/Chair46_mat_Chair46_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185879,2024608,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair46/Chair46_mat_Chair46_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185840,5956413,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair47/Chair47_mat_Chair47_AlbedoTransparency.png",1024,1024,"RGBA_DXT1_SRGB",False,11,1399143,3633489,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair47/Chair47_mat_Chair47_MetallicSmoothness.png",1024,1024,"RGBA_DXT5_SRGB",False,11,2797271,2067806,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair47/Chair47_mat_Chair47_Normal.png",1024,1024,"RGBA_DXT5_UNorm",False,11,2797232,4567915,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair48/Chair48_mat_Chair48_AlbedoTransparency.png",1024,1024,"RGBA_DXT1_SRGB",False,11,1399143,2295487,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair48/Chair48_mat_Chair48_MetallicSmoothness.png",1024,1024,"RGBA_DXT5_SRGB",False,11,2797271,1323674,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair48/Chair48_mat_Chair48_Normal.png",1024,1024,"RGBA_DXT5_UNorm",False,11,2797232,7776845,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair49/Chair49_mat_Chair49_AlbedoTransparency.png",1024,1024,"RGBA_DXT1_SRGB",False,11,1399143,1682339,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair49/Chair49_mat_Chair49_MetallicSmoothness.png",1024,1024,"RGBA_DXT5_SRGB",False,11,2797271,1884063,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair49/Chair49_mat_Chair49_Normal.png",1024,1024,"RGBA_DXT5_UNorm",False,11,2797232,5786125,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair50/Chair50_mat_Chair50_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593959,2869856,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair50/Chair50_mat_Chair50_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185879,1584627,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Chairs/Chair50/Chair50_mat_Chair50_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185840,6383961,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png",1024,1024,"RGBA_DXT1_SRGB",False,11,1399143,5572886,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_MetallicSmoothness.png",1024,1024,"RGBA_DXT5_SRGB",False,11,2797271,1941861,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_Normal.png",1024,1024,"RGBA_DXT5_UNorm",False,11,2797232,4446409,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion01_08/Cushion01_08_mat_Cushion01_08_AlbedoTransparency.png",1024,1024,"RGBA_DXT1_SRGB",False,11,1399153,1550685,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion01_08/Cushion01_08_mat_Cushion01_08_MetallicSmoothness.png",1024,1024,"RGBA_DXT5_SRGB",False,11,2797281,587678,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion01_08/Cushion01_08_mat_Cushion01_08_Normal.png",1024,1024,"RGBA_DXT5_UNorm",False,11,2797269,7292178,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion09_16/Cushion09_16_mat_Cushion09_16_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593457,5333470,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion09_16/Cushion09_16_mat_Cushion09_16_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185889,1789814,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion09_16/Cushion09_16_mat_Cushion09_16_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185877,5412843,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion17_24/Cushion17_24_mat_Cushion17_24_AlbedoTransparency.png",1024,1024,"RGBA_DXT1_SRGB",False,11,1399153,3152843,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion17_24/Cushion17_24_mat_Cushion17_24_MetallicSmoothness.png",1024,1024,"RGBA_DXT5_SRGB",False,11,2797281,2163889,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion17_24/Cushion17_24_mat_Cushion17_24_Normal.png",1024,1024,"RGBA_DXT5_UNorm",False,11,2797269,7957032,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion25_28/Cushion25_28_mat_Cushion25_28_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593457,5120087,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion25_28/Cushion25_28_mat_Cushion25_28_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185889,1804059,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion25_28/Cushion25_28_mat_Cushion25_28_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185877,5651063,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion29_36/Cushion29_36_mat_Cushion29_36_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593457,3255347,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion29_36/Cushion29_36_mat_Cushion29_36_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185889,21250,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion29_36/Cushion29_36_mat_Cushion29_36_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185877,6194992,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion37_40/Cushion37_40_mat_Cushion37_40_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593457,2957770,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion37_40/Cushion37_40_mat_Cushion37_40_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185889,21250,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion37_40/Cushion37_40_mat_Cushion37_40_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185877,7426122,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion41_48/Cushion41_48_mat_Cushion41_48_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593457,5772910,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion41_48/Cushion41_48_mat_Cushion41_48_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185889,2880629,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion41_48/Cushion41_48_mat_Cushion41_48_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185877,8309499,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion49_50/Cushion49_50_mat_Cushion49_50_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593457,3384506,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion49_50/Cushion49_50_mat_Cushion49_50_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185889,2827756,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Cushions/Cushion49_50/Cushion49_50_mat_Cushion49_50_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185877,5005076,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Drawer/AtlasTexture_Drawer_DefaultMaterial_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593463,460816,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Drawer/AtlasTexture_Drawer_DefaultMaterial_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185895,164885,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Drawer/AtlasTexture_Drawer_DefaultMaterial_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185883,2348430,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Kitchen/AtlasTexture_KitchenCollection_Atlastexture_KitchenCollection_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593489,1119816,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Kitchen/AtlasTexture_KitchenCollection_Atlastexture_KitchenCollection_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185921,544803,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Kitchen/AtlasTexture_KitchenCollection_Atlastexture_KitchenCollection_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185909,2796912,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Sofas/SectionalSofaFabric/SectionalSofaFabric_mat_SectionalSofaLeather_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593472,4228499,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Sofas/SectionalSofaFabric/SectionalSofaFabric_mat_SectionalSofaLeather_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185904,4426651,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Sofas/SectionalSofaFabric/SectionalSofaFabric_mat_SectionalSofaLeather_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185892,5702601,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Sofas/SectionalSofaLeather/SectionalSofaLeather_mat_SectionalSofaLeather_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593473,2598111,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Sofas/SectionalSofaLeather/SectionalSofaLeather_mat_SectionalSofaLeather_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185905,2561135,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Sofas/SectionalSofaLeather/SectionalSofaLeather_mat_SectionalSofaLeather_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185893,3560791,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Sofas/Sofa01/Sofa01_mat_Sofa01_AlbedoTransparency.png",2048,2048,"RGBA_DXT1_SRGB",False,12,5593445,6122420,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Sofas/Sofa01/Sofa01_mat_Sofa01_MetallicSmoothness.png",2048,2048,"RGBA_DXT5_SRGB",False,12,11185877,193990,2048,Compressed,False,FromInput,True,"Repeat","Bilinear"
"Assets/Furniture Mega Pack/Textures/Sofas/Sofa01/Sofa01_mat_Sofa01_Normal.png",2048,2048,"RGBA_DXT5_UNorm",False,12,11185840,10336893,2048,Compressed,False,FromInput,False,"Repeat","Bilinear"
