path,type,fileBytes,vertices,triangles,subMeshes,reason
"Assets/DevDen Arch Viz Scotland/Textures/Common/SmallObj/dish-rack_albedo.png","Texture2D",2486123,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Common/SmallObj/dish-rack_ao.png","Texture2D",4482210,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Common/SmallObj/dish-rack_metal.png","Texture2D",32402,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Common/SmallObj/dish-rack_normal.png","Texture2D",2841205,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Common/SmallObj/knives_albedo.png","Texture2D",1122321,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Common/SmallObj/knives_metal.png","Texture2D",31148,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Common/SmallObj/knives_normal.png","Texture2D",6264,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Common/SmallObj/trash-can_albedo.png","Texture2D",808254,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Common/SmallObj/trash-can_metal.png","Texture2D",26797,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Common/SmallObj/trash-can_normal.png","Texture2D",3703805,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Common/Socket","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Common/Socket/socket_M_socket_AlbedoTransparency.png","Texture2D",380148,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Common/Socket/socket_M_socket_MetallicSmoothness.png","Texture2D",35815,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Common/Socket/socket_M_socket_Normal.png","Texture2D",246580,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Common/Switch","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Common/Switch/switch_M_switch_AlbedoTransparency.png","Texture2D",309317,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Common/Switch/switch_M_switch_MetallicSmoothness.png","Texture2D",20542,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Common/Switch/switch_M_switch_Normal.png","Texture2D",20543,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Dining Room","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Dining Room/dinning_chair","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Dining Room/dinning_chair/dinning_chair_diining_chair_wood_AlbedoTransparency.png","Texture2D",3051844,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Dining Room/dinning_chair/dinning_chair_diining_chair_wood_AO.png","Texture2D",690358,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Dining Room/dinning_chair/dinning_chair_diining_chair_wood_MetallicSmoothness.png","Texture2D",78120,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Dining Room/dinning_chair/dinning_chair_diining_chair_wood_Normal.png","Texture2D",2030473,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Dining Room/dinning_chair/dinning_chair_dinning_chair_cusion_AlbedoTransparency.png","Texture2D",606886,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Dining Room/dinning_chair/dinning_chair_dinning_chair_cusion_AO.png","Texture2D",382903,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Dining Room/dinning_chair/dinning_chair_dinning_chair_cusion_MetallicSmoothness.png","Texture2D",1132851,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Dining Room/dinning_chair/dinning_chair_dinning_chair_cusion_Normal.png","Texture2D",1887075,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Dining Room/dinning_table","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Dining Room/dinning_table/dinning_table_dinning_table_AlbedoTransparency.png","Texture2D",2002824,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Dining Room/dinning_table/dinning_table_dinning_table_MetallicSmoothness.png","Texture2D",1911126,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Dining Room/dinning_table/dinning_table_dinning_table_Normal.png","Texture2D",1680618,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Dining Room/food_cloth","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Dining Room/food_cloth/tablemat_1.1_AO.png","Texture2D",206750,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Dining Room/food_cloth/tablemat_1.1_BaseColor.png","Texture2D",438859,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Dining Room/food_cloth/tablemat_1.1_Metallic.png","Texture2D",12819,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Dining Room/food_cloth/tablemat_1.1_Normal.png","Texture2D",1526080,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/Floor Texture","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/Floor Texture/floor mat 1_AlbedoTransparency.png","Texture2D",2184564,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/Floor Texture/floor mat 1_AO.png","Texture2D",16902,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/Floor Texture/floor mat 1_MetallicSmoothness.png","Texture2D",1705949,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/Floor Texture/floor mat 1_Normal.png","Texture2D",2272612,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_bathroom_floor3_AlbedoTransparency.png","Texture2D",349618,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_bathroom_floor3_MetallicSmoothness.png","Texture2D",288837,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_bathroom_wall3_AlbedoTransparency.png","Texture2D",78119,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_bathroom_wall3_MetallicSmoothness.png","Texture2D",78120,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_bathroom_wall3_Normal.png","Texture2D",2381255,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_bedroom_floor3_AlbedoTransparency.png","Texture2D",1916969,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_bedroom_floor3_MetallicSmoothness.png","Texture2D",78120,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_bedroom_floor3_Normal.png","Texture2D",2381170,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_bedroom_wall4_AlbedoTransparency.png","Texture2D",78119,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_bedroom_wall4_MetallicSmoothness.png","Texture2D",78120,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_bedroom_wall4_Normal.png","Texture2D",2381597,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_glass_wall_glass4_AlbedoTransparency.png","Texture2D",78121,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_glass_wall_glass4_MetallicSmoothness.png","Texture2D",78119,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_glass_wall_glass4_Normal.png","Texture2D",2382454,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_hall_way_AlbedoTransparency.png","Texture2D",78119,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_hall_way_MetallicSmoothness.png","Texture2D",195338,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_hall_way_Normal.png","Texture2D",2841509,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_inner_roof3_AlbedoTransparency.png","Texture2D",78119,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_inner_roof3_MetallicSmoothness.png","Texture2D",78120,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_inner_roof3_Normal.png","Texture2D",2383929,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_livingroom_floor4_AlbedoTransparency.png","Texture2D",1982897,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_livingroom_floor4_MetallicSmoothness.png","Texture2D",78120,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_livingroom_floor4_Normal.png","Texture2D",2382221,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_livingroom_wall3_AlbedoTransparency.png","Texture2D",78119,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_livingroom_wall3_MetallicSmoothness.png","Texture2D",78120,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_pattern_wall_AlbedoTransparency.png","Texture2D",2076892,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_pattern_wall_MetallicSmoothness.png","Texture2D",2338154,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_pattern_wall_Normal.png","Texture2D",2382213,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_studyroom_floor3_AlbedoTransparency.png","Texture2D",3306609,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_studyroom_floor3_MetallicSmoothness.png","Texture2D",78120,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_studyroom_floor3_Normal.png","Texture2D",2379248,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_studyroom_wall3_AlbedoTransparency.png","Texture2D",78119,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_studyroom_wall3_MetallicSmoothness.png","Texture2D",78120,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Environment/inner_wall/inner_wall_studyroom_wall3_Normal.png","Texture2D",2381105,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Chopboard","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Chopboard/Chopboard_AlbedoTransparency.png","Texture2D",3921287,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Chopboard/Chopboard_AO.png","Texture2D",1742086,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Chopboard/Chopboard_MetallicSmoothness.png","Texture2D",21250,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Chopboard/Chopboard_Normal.png","Texture2D",17150,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/CoffeeMachine","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/CoffeeMachine/coffeemachine_DefaultMaterial_AlbedoTransparency_2.png","Texture2D",1411912,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/CoffeeMachine/coffeemachine_DefaultMaterial_AO.png","Texture2D",1096842,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/CoffeeMachine/coffeemachine_DefaultMaterial_MetallicSmoothness.png","Texture2D",357840,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/CoffeeMachine/coffeemachine_DefaultMaterial_Normal.png","Texture2D",448098,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Fridge","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Fridge/frifge_green_wood_AlbedoTransparency.png","Texture2D",94602,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Fridge/frifge_green_wood_AO.png","Texture2D",1329878,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Fridge/frifge_green_wood_MetallicSmoothness.png","Texture2D",95003,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Fridge/frifge_green_wood_Normal.png","Texture2D",2374335,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/fridge_2","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/fridge_2/frifge_gold_tap_handle_AlbedoTransparency.png","Texture2D",78122,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/fridge_2/frifge_gold_tap_handle_AO.png","Texture2D",1452370,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/fridge_2/frifge_gold_tap_handle_MetallicSmoothness.png","Texture2D",78120,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/fridge_2/frifge_gold_tap_handle_Normal.png","Texture2D",2373344,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/fridge_2/frifge_green_wood_AlbedoTransparency.png","Texture2D",94602,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/fridge_2/frifge_green_wood_AO.png","Texture2D",1329878,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Kettle","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Kettle/kitchan mat 2_kitchan_mat_2_BaseColor 1.png","Texture2D",332814,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Kettle/kitchan mat 2_kitchan_mat_2_MetallicSmoothness.png","Texture2D",2225061,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Kettle/kitchan mat 2_kitchan_mat_2_Normal.png","Texture2D",2849297,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen/induction-hob_albedo.png","Texture2D",204683,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen/induction-hob_metal.png","Texture2D",9860,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen/induction-hob_normal.png","Texture2D",9860,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_chimini_AlbedoTransparency.png","Texture2D",610701,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_chimini_AO.png","Texture2D",1513597,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_chimini_Emission.png","Texture2D",93159,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_chimini_Normal.png","Texture2D",2483175,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_glass_AlbedoTransparency.png","Texture2D",78119,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_glass_AO.png","Texture2D",2079185,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_glass_MetallicSmoothness.png","Texture2D",78121,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_glass_Normal.png","Texture2D",2378630,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_gold_tap_handle_AlbedoTransparency.png","Texture2D",78122,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_gold_tap_handle_AO.png","Texture2D",2128265,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_gold_tap_handle_MetallicSmoothness.png","Texture2D",78120,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_gold_tap_handle_Normal.png","Texture2D",2379809,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_granite_AlbedoTransparency.png","Texture2D",1474669,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_granite_AO.png","Texture2D",578123,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_granite_MetallicSmoothness.png","Texture2D",78120,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_granite_Normal.png","Texture2D",116801,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_plastic_AlbedoTransparency.png","Texture2D",78119,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_plastic_AO.png","Texture2D",1858428,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_plastic_Normal.png","Texture2D",2377184,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_steel_AlbedoTransparency.png","Texture2D",78119,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_steel_AO.png","Texture2D",1651480,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_steel_MetallicSmoothness.png","Texture2D",78120,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_steel_Normal.png","Texture2D",2493218,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_switch1_AlbedoTransparency.png","Texture2D",78119,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_switch1_AO.png","Texture2D",316976,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_switch1_MetallicSmoothness.png","Texture2D",78120,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/kitchen_1/kitchen_switch1_Normal.png","Texture2D",2332249,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Kitchen_cupboard_1","DefaultAsset",0,0,0,0,name/path heuristic
"Assets/DevDen Arch Viz Scotland/Textures/Kitchen Room/Kitchen_cupboard_1/kitchen_2_green_wood_AlbedoTransparency.png","Texture2D",20548,0,0,0,name/path heuristic
